Crime_ID,Crime_Type,Time_of_Happening,Location,Day_of_Week,Severity,Reported_Time,Nearby_Landmark,Frequency_in_Last_30_Days
8342,Dowry Death,14:53,"Gokal Pur (28.6289, 77.0198)",Thursday,Moderate,00:23,Apartment Complex,32
8343,Acid Attack,07:15,"Deoli (28.5724, 77.0711)",Sunday,Severe,02:29,Temple,19
8344,Acid Attack,09:50,"Kirari Suleman Nagar (28.6947, 76.9227)",Monday,Minor,12:31,Temple,47
8345,Sexual Harassment,17:13,"Mustafabad (28.8809, 76.8036)",Monday,Severe,18:07,Temple,24
8346,Eve Teasing,05:02,"Nangloi Jat (28.4193, 76.9081)",Saturday,Moderate,06:05,Park,8
8347,Dowry Death,05:46,"Gokal Pur (28.7554, 77.2263)",Monday,Severe,04:15,School,36
8348,Domestic Violence,02:05,"Dallo Pura (28.5236, 77.2089)",Tuesday,Moderate,07:39,Mall,10
8349,Human Trafficking,11:03,"Nangloi Jat (28.4494, 77.2833)",Saturday,Minor,13:38,Park,45
8350,Honor Killing,14:19,"Mandoli (28.6602, 77.0878)",Thursday,Moderate,12:15,Temple,22
8351,Eve Teasing,07:48,"Mandoli (28.7275, 76.8631)",Tuesday,Severe,00:01,School,1
8352,Stalking,12:10,"Karawal Nagar (28.6473, 76.8943)",Friday,Minor,19:42,Temple,43
8353,Human Trafficking,08:29,"Sultan Pur Majra (28.6639, 76.9024)",Sunday,Moderate,11:10,Temple,22
8354,Acid Attack,23:13,"Burari (28.5739, 77.1258)",Thursday,Minor,10:13,Police Station,46
8355,Human Trafficking,19:23,"Karawal Nagar (28.4083, 76.8813)",Thursday,Severe,14:58,Park,37
8356,Acid Attack,17:27,"Hastsal (28.6982, 76.9038)",Saturday,Severe,17:46,Mall,47
8357,Sexual Harassment,19:41,"Mustafabad (28.796, 77.2421)",Sunday,Severe,01:40,School,33
8358,Stalking,20:50,"Dallo Pura (28.8059, 77.0146)",Sunday,Moderate,08:42,Mall,25
8359,Eve Teasing,01:37,"Sultan Pur Majra (28.6466, 77.1902)",Friday,Moderate,23:45,Mall,12
8360,Dowry Death,03:46,"Burari (28.5144, 76.9733)",Monday,Minor,12:04,Mall,19
8361,Acid Attack,02:25,"Hastsal (28.7062, 77.1265)",Tuesday,Minor,10:46,Hospital,8
8362,Honor Killing,06:35,"Mandoli (28.6144, 76.8733)",Monday,Severe,01:14,Apartment Complex,0
8363,Human Trafficking,11:06,"Karawal Nagar (28.4309, 76.8403)",Monday,Moderate,03:59,Apartment Complex,9
8364,Stalking,02:30,"Sultan Pur Majra (28.8689, 77.1495)",Sunday,Minor,20:52,Police Station,36
8365,Dowry Death,23:29,"Gokal Pur (28.6784, 76.8408)",Tuesday,Severe,05:54,Apartment Complex,33
8366,Honor Killing,09:18,"Mustafabad (28.7065, 77.2999)",Friday,Minor,08:17,Apartment Complex,40
8367,Sexual Harassment,06:52,"Kirari Suleman Nagar (28.5169, 76.858)",Tuesday,Minor,01:48,Police Station,45
8368,Eve Teasing,05:08,"Nangloi Jat (28.6889, 77.2347)",Thursday,Minor,22:59,Apartment Complex,49
8369,Honor Killing,01:15,"Karawal Nagar (28.7469, 76.8348)",Monday,Minor,23:18,Market,35
8370,Sexual Harassment,06:57,"Karawal Nagar (28.6296, 77.1273)",Wednesday,Minor,14:46,Mall,17
8371,Sexual Harassment,04:06,"Nangloi Jat (28.5701, 77.2852)",Friday,Minor,16:12,School,35
8372,Dowry Death,01:42,"Karawal Nagar (28.6579, 77.199)",Monday,Severe,09:55,Hospital,6
8373,Domestic Violence,02:39,"Burari (28.8699, 76.8933)",Saturday,Severe,18:07,Temple,44
8374,Human Trafficking,14:50,"Karawal Nagar (28.8941, 76.8378)",Monday,Minor,09:19,Mall,6
8375,Stalking,17:11,"Karawal Nagar (28.6228, 77.0865)",Friday,Moderate,12:22,Park,47
8376,Dowry Death,16:45,"Burari (28.4801, 76.8661)",Thursday,Minor,19:11,Mall,4
8377,Stalking,11:41,"Kirari Suleman Nagar (28.6871, 76.8313)",Saturday,Moderate,21:51,Hospital,50
8378,Honor Killing,02:59,"Burari (28.6482, 76.8176)",Friday,Minor,02:55,Hospital,38
8379,Eve Teasing,21:53,"Gokal Pur (28.4321, 77.0925)",Wednesday,Minor,21:21,Hospital,8
8380,Honor Killing,18:33,"Burari (28.5218, 77.2522)",Tuesday,Moderate,20:10,Hospital,37
8381,Domestic Violence,13:03,"Dallo Pura (28.7619, 76.9412)",Tuesday,Minor,09:37,School,5
8382,Stalking,01:49,"Bhalswa Jahangir Pur (28.4246, 77.2421)",Thursday,Minor,12:31,Hospital,17
8383,Stalking,11:38,"Mandoli (28.7727, 76.8336)",Wednesday,Minor,08:56,Police Station,36
8384,Dowry Death,15:10,"Dallo Pura (28.7558, 77.1684)",Saturday,Minor,07:42,School,37
8385,Domestic Violence,14:57,"Dallo Pura (28.7924, 77.267)",Saturday,Minor,19:19,Police Station,39
8386,Eve Teasing,06:20,"Sultan Pur Majra (28.6259, 76.8897)",Monday,Moderate,20:47,Police Station,42
8387,Human Trafficking,13:35,"Delhi Cantonment (28.8814, 77.23)",Sunday,Severe,07:31,Police Station,43
8388,Human Trafficking,21:23,"Gokal Pur (28.5047, 77.1816)",Thursday,Severe,13:09,School,33
8389,Sexual Harassment,09:22,"Dallo Pura (28.8769, 77.0516)",Thursday,Minor,05:39,Temple,0
8390,Sexual Harassment,22:05,"Mustafabad (28.7531, 77.068)",Tuesday,Minor,20:08,Temple,33
8391,Stalking,02:43,"Gokal Pur (28.7749, 77.2218)",Tuesday,Moderate,21:21,Hospital,29
8392,Sexual Harassment,09:40,"Gokal Pur (28.6319, 77.088)",Thursday,Minor,19:42,Park,40
8393,Dowry Death,21:28,"Dallo Pura (28.5441, 76.8006)",Wednesday,Minor,23:43,Mall,2
8394,Eve Teasing,09:25,"Nangloi Jat (28.4495, 77.2257)",Monday,Severe,21:32,Market,12
8395,Eve Teasing,05:53,"Dallo Pura (28.4182, 76.871)",Thursday,Severe,10:16,Temple,14
8396,Eve Teasing,18:36,"Sultan Pur Majra (28.5846, 77.2666)",Tuesday,Minor,19:05,Police Station,23
8397,Eve Teasing,14:54,"Gokal Pur (28.4484, 76.9146)",Sunday,Moderate,06:42,Apartment Complex,25
8398,Domestic Violence,13:45,"Nangloi Jat (28.4614, 76.8001)",Sunday,Minor,13:14,Market,42
8399,Dowry Death,01:51,"Karawal Nagar (28.7765, 77.0729)",Thursday,Moderate,16:40,Hospital,32
8400,Domestic Violence,19:04,"Burari (28.8928, 77.0328)",Sunday,Severe,08:53,School,32
8401,Honor Killing,04:13,"Hastsal (28.8043, 76.9969)",Monday,Minor,01:21,Hospital,35
8402,Acid Attack,14:45,"Karawal Nagar (28.8214, 76.8236)",Monday,Severe,00:52,Temple,3
8403,Acid Attack,21:17,"Burari (28.6056, 76.9095)",Monday,Severe,07:51,Market,32
8404,Stalking,15:18,"Nangloi Jat (28.4952, 76.9066)",Tuesday,Moderate,16:03,Hospital,36
8405,Stalking,23:17,"Delhi Cantonment (28.7261, 77.1782)",Monday,Minor,09:10,Apartment Complex,8
8406,Dowry Death,13:00,"Delhi Cantonment (28.8117, 76.9049)",Tuesday,Minor,02:08,Hospital,13
8407,Sexual Harassment,23:30,"Delhi Cantonment (28.6761, 77.1987)",Friday,Minor,06:55,Mall,26
8408,Sexual Harassment,21:13,"Mustafabad (28.892, 76.9344)",Friday,Moderate,13:54,Apartment Complex,6
8409,Stalking,16:51,"Mustafabad (28.8118, 77.2761)",Wednesday,Minor,07:20,Police Station,35
8410,Acid Attack,13:49,"Dallo Pura (28.6845, 77.1589)",Tuesday,Severe,23:50,Park,16
8411,Domestic Violence,18:37,"Nangloi Jat (28.5724, 77.214)",Thursday,Moderate,11:27,School,37
8412,Acid Attack,15:50,"Gokal Pur (28.7524, 76.9272)",Friday,Severe,23:27,Market,43
8413,Domestic Violence,20:38,"Delhi Cantonment (28.8266, 77.2623)",Saturday,Moderate,02:33,Park,34
8414,Sexual Harassment,15:07,"Bhalswa Jahangir Pur (28.459, 77.1992)",Sunday,Severe,20:58,Temple,7
8415,Acid Attack,05:35,"Hastsal (28.4091, 77.058)",Friday,Minor,05:02,Apartment Complex,39
8416,Sexual Harassment,12:29,"Burari (28.4753, 77.1183)",Wednesday,Severe,22:15,Market,16
8417,Human Trafficking,14:26,"Karawal Nagar (28.4008, 76.9836)",Saturday,Severe,17:18,Police Station,45
8418,Sexual Harassment,09:42,"Mandoli (28.821, 77.1163)",Monday,Severe,01:19,Temple,9
8419,Human Trafficking,09:26,"Dallo Pura (28.4728, 76.831)",Monday,Moderate,00:30,Police Station,2
8420,Domestic Violence,02:16,"Nangloi Jat (28.4522, 77.2379)",Sunday,Moderate,12:05,Mall,39
8421,Dowry Death,15:14,"Kirari Suleman Nagar (28.713, 76.818)",Saturday,Severe,09:32,Temple,15
8422,Stalking,13:37,"Deoli (28.8511, 77.1454)",Monday,Severe,16:18,Temple,28
8423,Domestic Violence,15:06,"Gokal Pur (28.5809, 77.0049)",Saturday,Moderate,06:40,Temple,23
8424,Domestic Violence,11:46,"Burari (28.6518, 76.8234)",Monday,Minor,02:58,Park,44
8425,Dowry Death,21:00,"Dallo Pura (28.7152, 77.0179)",Friday,Minor,19:12,School,44
8426,Eve Teasing,08:23,"Hastsal (28.5668, 76.8865)",Friday,Moderate,04:42,Market,36
8427,Honor Killing,21:48,"Deoli (28.6242, 77.0913)",Tuesday,Minor,03:30,Mall,25
8428,Honor Killing,12:57,"Mustafabad (28.5256, 76.9501)",Sunday,Severe,12:03,School,6
8429,Eve Teasing,07:29,"Gokal Pur (28.75, 76.9791)",Sunday,Minor,19:49,Police Station,41
8430,Stalking,08:38,"Kirari Suleman Nagar (28.4869, 77.049)",Friday,Minor,20:00,Hospital,0
8431,Eve Teasing,19:19,"Dallo Pura (28.7866, 76.856)",Saturday,Minor,02:44,Police Station,8
8432,Honor Killing,13:31,"Kirari Suleman Nagar (28.5604, 76.9573)",Monday,Moderate,19:22,Apartment Complex,23
8433,Eve Teasing,20:35,"Nangloi Jat (28.6187, 76.9515)",Wednesday,Moderate,17:02,Police Station,12
8434,Stalking,01:14,"Mandoli (28.6199, 77.2056)",Monday,Moderate,13:44,Temple,15
8435,Dowry Death,18:48,"Karawal Nagar (28.5591, 77.1437)",Friday,Minor,04:20,School,10
8436,Eve Teasing,01:11,"Dallo Pura (28.426, 77.0045)",Friday,Moderate,04:52,Police Station,24
8437,Human Trafficking,19:20,"Kirari Suleman Nagar (28.7703, 77.1044)",Wednesday,Moderate,06:50,Park,4
8438,Eve Teasing,23:29,"Nangloi Jat (28.7453, 77.0308)",Sunday,Minor,05:41,School,2
8439,Honor Killing,16:32,"Burari (28.4757, 77.153)",Saturday,Severe,08:02,Park,17
8440,Human Trafficking,07:07,"Deoli (28.7962, 76.9314)",Friday,Severe,12:20,School,50
8441,Domestic Violence,18:03,"Kirari Suleman Nagar (28.4219, 77.0989)",Wednesday,Minor,15:00,Apartment Complex,32
8442,Stalking,20:11,"Dallo Pura (28.7157, 77.1052)",Sunday,Severe,02:49,Mall,11
8443,Sexual Harassment,15:14,"Mustafabad (28.5053, 76.8154)",Wednesday,Severe,22:52,Apartment Complex,47
8444,Human Trafficking,15:14,"Karawal Nagar (28.9, 77.0637)",Monday,Minor,00:36,Mall,4
8445,Eve Teasing,11:24,"Nangloi Jat (28.5746, 77.1003)",Saturday,Minor,20:42,Mall,25
8446,Eve Teasing,06:28,"Sultan Pur Majra (28.7035, 76.8713)",Tuesday,Moderate,21:18,Park,29
8447,Stalking,21:11,"Nangloi Jat (28.5849, 76.8374)",Thursday,Minor,02:32,School,4
8448,Honor Killing,03:43,"Deoli (28.8309, 76.8791)",Sunday,Moderate,04:18,Market,20
8449,Dowry Death,06:54,"Bhalswa Jahangir Pur (28.8778, 77.2176)",Wednesday,Minor,19:14,Park,17
8450,Domestic Violence,00:14,"Karawal Nagar (28.4933, 77.0036)",Tuesday,Severe,11:04,Hospital,32
8451,Human Trafficking,11:46,"Nangloi Jat (28.8634, 77.1777)",Wednesday,Severe,23:40,Mall,30
8452,Acid Attack,17:57,"Burari (28.5701, 77.0751)",Friday,Severe,17:16,Police Station,19
8453,Eve Teasing,14:15,"Bhalswa Jahangir Pur (28.4203, 76.8675)",Friday,Moderate,08:45,School,50
8454,Eve Teasing,03:08,"Karawal Nagar (28.7277, 77.0791)",Friday,Minor,11:39,Apartment Complex,10
8455,Sexual Harassment,10:42,"Dallo Pura (28.6601, 77.2238)",Thursday,Moderate,22:57,Apartment Complex,47
8456,Stalking,22:05,"Kirari Suleman Nagar (28.4315, 77.2191)",Tuesday,Minor,19:31,Mall,34
8457,Human Trafficking,05:34,"Karawal Nagar (28.647, 76.9827)",Tuesday,Moderate,06:20,Police Station,2
8458,Acid Attack,19:29,"Karawal Nagar (28.5323, 77.0388)",Monday,Minor,21:07,Market,14
8459,Eve Teasing,19:24,"Hastsal (28.4224, 77.0809)",Sunday,Minor,02:50,Temple,7
8460,Dowry Death,01:00,"Deoli (28.7335, 77.1558)",Monday,Moderate,08:22,Hospital,30
8461,Stalking,20:23,"Sultan Pur Majra (28.8061, 76.9203)",Friday,Moderate,03:14,Police Station,34
8462,Acid Attack,14:53,"Hastsal (28.4677, 76.853)",Thursday,Moderate,05:45,Mall,33
8463,Acid Attack,16:31,"Burari (28.6156, 77.2989)",Monday,Severe,07:44,Hospital,39
8464,Sexual Harassment,22:41,"Deoli (28.7905, 77.0575)",Wednesday,Severe,17:03,Temple,8
8465,Eve Teasing,16:22,"Nangloi Jat (28.7738, 77.2005)",Wednesday,Moderate,13:01,Market,41
8466,Human Trafficking,01:11,"Bhalswa Jahangir Pur (28.5398, 77.2904)",Friday,Moderate,16:03,Temple,3
8467,Domestic Violence,04:08,"Nangloi Jat (28.6326, 77.2556)",Monday,Severe,08:45,Hospital,8
8468,Sexual Harassment,18:22,"Bhalswa Jahangir Pur (28.4556, 77.2129)",Sunday,Moderate,18:46,Police Station,43
8469,Dowry Death,05:43,"Delhi Cantonment (28.445, 77.1296)",Thursday,Moderate,01:57,Apartment Complex,1
8470,Dowry Death,02:28,"Delhi Cantonment (28.7676, 76.8761)",Saturday,Minor,16:02,Apartment Complex,35
8471,Domestic Violence,00:19,"Gokal Pur (28.8585, 76.9519)",Friday,Minor,08:09,Apartment Complex,38
8472,Domestic Violence,19:25,"Mustafabad (28.7694, 77.2002)",Sunday,Severe,01:24,Park,22
8473,Stalking,09:16,"Kirari Suleman Nagar (28.4468, 77.0898)",Friday,Moderate,19:54,School,31
8474,Stalking,23:43,"Gokal Pur (28.5423, 77.2043)",Sunday,Minor,01:48,Park,18
8475,Sexual Harassment,03:03,"Dallo Pura (28.8117, 77.0595)",Thursday,Severe,15:42,Hospital,12
8476,Honor Killing,06:53,"Karawal Nagar (28.5088, 77.1416)",Saturday,Moderate,15:22,Police Station,29
8477,Stalking,09:05,"Kirari Suleman Nagar (28.7408, 77.1118)",Friday,Minor,12:42,Market,9
8478,Stalking,13:56,"Nangloi Jat (28.4389, 76.8146)",Sunday,Moderate,21:02,Park,2
8479,Stalking,23:03,"Kirari Suleman Nagar (28.7937, 76.9912)",Tuesday,Minor,08:19,Temple,28
8480,Dowry Death,20:58,"Gokal Pur (28.5492, 77.1456)",Tuesday,Minor,02:35,Apartment Complex,17
8481,Stalking,10:17,"Nangloi Jat (28.8126, 77.2881)",Thursday,Moderate,06:49,Police Station,16
8482,Acid Attack,16:24,"Kirari Suleman Nagar (28.8444, 77.0857)",Thursday,Severe,19:55,Park,15
8483,Dowry Death,18:33,"Deoli (28.411, 77.1804)",Tuesday,Severe,05:16,School,31
8484,Stalking,19:20,"Mandoli (28.6263, 77.035)",Wednesday,Moderate,00:06,Police Station,7
8485,Acid Attack,04:15,"Sultan Pur Majra (28.6109, 77.2995)",Thursday,Moderate,15:29,Temple,38
8486,Acid Attack,04:37,"Burari (28.4851, 77.1178)",Wednesday,Severe,01:16,Park,1
8487,Acid Attack,23:17,"Kirari Suleman Nagar (28.4621, 76.8011)",Tuesday,Moderate,17:20,Park,2
8488,Domestic Violence,07:27,"Delhi Cantonment (28.5068, 77.1144)",Saturday,Severe,10:41,Temple,2
8489,Eve Teasing,23:46,"Gokal Pur (28.4052, 77.2082)",Wednesday,Minor,18:09,Market,34
8490,Domestic Violence,03:22,"Sultan Pur Majra (28.5561, 76.9014)",Saturday,Moderate,07:21,Mall,43
8491,Honor Killing,01:55,"Mustafabad (28.5471, 77.2464)",Saturday,Severe,01:06,Temple,4
8492,Stalking,17:41,"Bhalswa Jahangir Pur (28.5551, 76.8884)",Thursday,Minor,21:51,Apartment Complex,25
8493,Honor Killing,00:42,"Gokal Pur (28.6851, 77.0403)",Sunday,Severe,21:58,Mall,12
8494,Acid Attack,21:49,"Bhalswa Jahangir Pur (28.5811, 76.9394)",Friday,Minor,07:53,School,42
8495,Stalking,01:46,"Delhi Cantonment (28.4567, 76.8676)",Monday,Minor,16:11,Hospital,42
8496,Stalking,17:06,"Deoli (28.7295, 76.8473)",Wednesday,Severe,17:53,School,16
8497,Stalking,06:21,"Kirari Suleman Nagar (28.749, 76.8374)",Monday,Moderate,01:39,Temple,31
8498,Acid Attack,23:54,"Deoli (28.7591, 77.2483)",Friday,Moderate,16:35,Temple,4
8499,Dowry Death,05:04,"Nangloi Jat (28.5251, 76.9393)",Wednesday,Severe,05:56,Apartment Complex,17
8500,Human Trafficking,02:29,"Mandoli (28.5571, 77.1526)",Tuesday,Moderate,22:59,Temple,10
8501,Honor Killing,05:37,"Karawal Nagar (28.5392, 76.9464)",Monday,Severe,23:54,Temple,0
8502,Honor Killing,08:01,"Burari (28.7896, 76.9701)",Thursday,Minor,00:37,Temple,10
8503,Domestic Violence,01:37,"Mustafabad (28.7245, 76.9266)",Wednesday,Moderate,17:25,Police Station,48
8504,Dowry Death,03:52,"Bhalswa Jahangir Pur (28.6062, 76.9569)",Monday,Minor,14:49,Apartment Complex,38
8505,Human Trafficking,09:31,"Mustafabad (28.5413, 77.0237)",Wednesday,Severe,10:33,Park,39
8506,Stalking,12:18,"Hastsal (28.4459, 76.9247)",Tuesday,Severe,15:41,Apartment Complex,22
8507,Sexual Harassment,05:41,"Mustafabad (28.5221, 77.292)",Monday,Moderate,15:41,Mall,25
8508,Human Trafficking,10:54,"Burari (28.8899, 77.2826)",Tuesday,Minor,07:39,Hospital,6
8509,Stalking,10:35,"Hastsal (28.4194, 77.0764)",Thursday,Minor,21:41,Police Station,46
8510,Dowry Death,11:46,"Burari (28.4801, 77.0417)",Wednesday,Severe,02:40,Police Station,23
8511,Domestic Violence,18:45,"Hastsal (28.4167, 77.0043)",Thursday,Moderate,20:07,Mall,20
8512,Eve Teasing,12:20,"Deoli (28.4019, 76.8958)",Friday,Moderate,05:19,Hospital,17
8513,Sexual Harassment,12:44,"Deoli (28.4536, 77.2223)",Saturday,Severe,04:13,Market,46
8514,Eve Teasing,15:01,"Mandoli (28.7116, 76.8934)",Saturday,Moderate,12:11,Temple,12
8515,Eve Teasing,09:07,"Sultan Pur Majra (28.7552, 77.2357)",Monday,Moderate,11:59,Mall,8
8516,Honor Killing,05:05,"Kirari Suleman Nagar (28.7545, 77.2394)",Monday,Severe,20:35,Temple,35
8517,Human Trafficking,11:38,"Mustafabad (28.7607, 77.1201)",Monday,Severe,00:44,Apartment Complex,38
8518,Stalking,09:53,"Delhi Cantonment (28.6853, 76.96)",Friday,Severe,14:58,Apartment Complex,50
8519,Honor Killing,08:38,"Karawal Nagar (28.4797, 76.9455)",Tuesday,Moderate,01:54,Mall,41
8520,Human Trafficking,13:53,"Delhi Cantonment (28.8936, 77.176)",Thursday,Moderate,01:40,Market,38
8521,Eve Teasing,16:47,"Bhalswa Jahangir Pur (28.7229, 76.8001)",Tuesday,Minor,05:34,Apartment Complex,25
8522,Domestic Violence,02:31,"Hastsal (28.6987, 77.0333)",Saturday,Moderate,01:13,Park,35
8523,Human Trafficking,13:55,"Karawal Nagar (28.6696, 77.168)",Wednesday,Moderate,20:15,Park,16
8524,Human Trafficking,16:27,"Hastsal (28.8882, 77.2583)",Thursday,Severe,07:42,Park,41
8525,Dowry Death,09:55,"Sultan Pur Majra (28.5666, 77.0022)",Monday,Minor,06:33,Mall,1
8526,Sexual Harassment,22:33,"Delhi Cantonment (28.7012, 76.9006)",Tuesday,Moderate,14:52,Police Station,2
8527,Domestic Violence,12:18,"Mandoli (28.8925, 77.1336)",Saturday,Moderate,16:43,Temple,30
8528,Honor Killing,07:46,"Dallo Pura (28.7632, 76.8212)",Friday,Moderate,14:19,Police Station,38
8529,Dowry Death,19:07,"Sultan Pur Majra (28.7305, 77.043)",Friday,Moderate,20:57,Market,27
8530,Honor Killing,21:42,"Dallo Pura (28.4056, 77.232)",Thursday,Moderate,12:59,Apartment Complex,29
8531,Eve Teasing,18:03,"Karawal Nagar (28.8498, 77.1849)",Wednesday,Moderate,02:02,Police Station,40
8532,Honor Killing,11:43,"Gokal Pur (28.4918, 77.2414)",Wednesday,Moderate,01:06,Mall,37
8533,Dowry Death,20:07,"Nangloi Jat (28.7524, 76.8127)",Sunday,Moderate,13:48,Temple,30
8534,Eve Teasing,09:20,"Mustafabad (28.6167, 76.855)",Sunday,Minor,11:51,School,31
8535,Human Trafficking,01:09,"Burari (28.852, 76.9591)",Saturday,Severe,07:32,Temple,37
8536,Sexual Harassment,18:13,"Gokal Pur (28.7734, 77.0834)",Thursday,Minor,11:25,Park,17
8537,Eve Teasing,13:58,"Burari (28.755, 77.2876)",Thursday,Severe,13:14,Park,39
8538,Acid Attack,21:11,"Bhalswa Jahangir Pur (28.5421, 76.9574)",Saturday,Minor,13:11,Temple,20
8539,Stalking,19:01,"Deoli (28.8591, 77.004)",Sunday,Severe,14:56,Mall,20
8540,Domestic Violence,04:25,"Delhi Cantonment (28.8007, 77.1982)",Saturday,Minor,12:33,Market,44
8541,Eve Teasing,13:37,"Delhi Cantonment (28.6606, 76.9185)",Thursday,Moderate,22:48,Mall,25
8542,Honor Killing,18:24,"Mustafabad (28.7558, 76.8571)",Sunday,Moderate,17:06,Market,41
8543,Honor Killing,07:06,"Mandoli (28.893, 76.961)",Saturday,Moderate,17:28,School,24
8544,Eve Teasing,17:23,"Deoli (28.6532, 76.8527)",Monday,Moderate,07:21,Hospital,16
8545,Eve Teasing,08:52,"Bhalswa Jahangir Pur (28.8199, 77.0268)",Saturday,Minor,09:30,Hospital,35
8546,Eve Teasing,16:50,"Karawal Nagar (28.5325, 77.0789)",Friday,Severe,21:56,Park,36
8547,Honor Killing,19:46,"Sultan Pur Majra (28.8801, 76.9408)",Monday,Moderate,01:48,Hospital,15
8548,Eve Teasing,08:24,"Deoli (28.6514, 76.8517)",Wednesday,Moderate,19:41,Park,22
8549,Sexual Harassment,08:29,"Sultan Pur Majra (28.7024, 77.2678)",Sunday,Minor,05:42,Temple,49
8550,Honor Killing,21:38,"Gokal Pur (28.6846, 77.1875)",Wednesday,Moderate,11:49,School,4
8551,Acid Attack,09:05,"Sultan Pur Majra (28.4695, 77.2207)",Thursday,Minor,21:47,Park,7
8552,Domestic Violence,07:00,"Gokal Pur (28.793, 76.8642)",Saturday,Severe,03:04,Police Station,40
8553,Acid Attack,17:25,"Karawal Nagar (28.7853, 76.8027)",Sunday,Minor,15:29,Park,3
8554,Stalking,08:18,"Gokal Pur (28.8638, 76.8921)",Tuesday,Moderate,19:32,Hospital,17
8555,Dowry Death,15:27,"Karawal Nagar (28.5287, 77.26)",Sunday,Minor,02:43,Market,14
8556,Domestic Violence,06:01,"Mandoli (28.5673, 77.2683)",Monday,Severe,03:24,Police Station,0
8557,Honor Killing,21:46,"Nangloi Jat (28.4233, 76.8507)",Sunday,Minor,13:17,Park,30
8558,Human Trafficking,11:43,"Burari (28.5701, 76.8812)",Monday,Moderate,06:06,Apartment Complex,31
8559,Sexual Harassment,20:38,"Nangloi Jat (28.6335, 77.0537)",Sunday,Severe,14:30,Hospital,17
8560,Stalking,06:47,"Mandoli (28.4359, 77.299)",Tuesday,Severe,13:37,Police Station,2
8561,Acid Attack,21:42,"Dallo Pura (28.5664, 77.0723)",Tuesday,Minor,10:47,Market,50
8562,Stalking,20:04,"Mandoli (28.4853, 77.0483)",Saturday,Severe,11:01,School,31
8563,Human Trafficking,05:08,"Dallo Pura (28.5167, 77.1894)",Wednesday,Minor,16:36,Police Station,31
8564,Dowry Death,12:33,"Gokal Pur (28.5776, 76.835)",Wednesday,Severe,07:07,Apartment Complex,0
8565,Eve Teasing,10:51,"Bhalswa Jahangir Pur (28.7362, 77.2825)",Tuesday,Severe,00:17,Hospital,31
8566,Eve Teasing,19:26,"Kirari Suleman Nagar (28.5064, 76.8039)",Thursday,Severe,09:23,Temple,0
8567,Stalking,23:10,"Kirari Suleman Nagar (28.7613, 76.8331)",Thursday,Moderate,23:51,Police Station,38
8568,Sexual Harassment,11:22,"Mandoli (28.441, 77.2914)",Tuesday,Moderate,01:16,Apartment Complex,26
8569,Honor Killing,20:21,"Karawal Nagar (28.8652, 77.221)",Friday,Severe,18:21,Apartment Complex,12
8570,Dowry Death,04:54,"Kirari Suleman Nagar (28.6185, 76.9825)",Friday,Moderate,17:24,Temple,47
8571,Eve Teasing,06:52,"Nangloi Jat (28.6161, 77.0291)",Thursday,Minor,18:29,Police Station,29
8572,Domestic Violence,09:23,"Mustafabad (28.6076, 77.0097)",Saturday,Severe,04:52,Police Station,19
8573,Honor Killing,19:26,"Dallo Pura (28.4962, 76.8433)",Thursday,Severe,08:53,Market,43
8574,Honor Killing,11:46,"Mustafabad (28.7629, 76.8761)",Monday,Severe,00:50,Park,47
8575,Sexual Harassment,06:29,"Dallo Pura (28.4633, 77.2118)",Tuesday,Severe,01:59,Hospital,6
